game_id,athlete_id_1,season,game_date,points,rebounds,assists,avg_points_last_3,avg_rebounds_last_3,avg_assists_last_3,avg_points_last_5,avg_rebounds_last_5,avg_assists_last_5,avg_points_last_10,avg_rebounds_last_10,avg_assists_last_10
401391727,14.0,2022,2022-06-11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401391787,14.0,2022,2022-07-12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401507229,14.0,2023,2023-07-05,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401507278,14.0,2023,2023-07-30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401507298,14.0,2023,2023-08-08,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401578571,14.0,2023,2023-10-08,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401620269,14.0,2024,2024-06-05,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401620282,14.0,2024,2024-06-09,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401620432,14.0,2024,2024-09-11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401620391,20.0,2024,2024-08-25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401018931,40.0,2018,2018-07-24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401018793,91.0,2018,2018-05-23,11,0,1,8.0,0.0,2.0,8.0,0.0,2.0,8.0,0.0,2.0
401018797,91.0,2018,2018-05-25,2,0,1,9.5,0.0,1.5,9.5,0.0,1.5,9.5,0.0,1.5
401018802,91.0,2018,2018-05-27,8,0,2,7.0,0.0,1.3333333333333333,7.0,0.0,1.3333333333333333,7.0,0.0,1.3333333333333333
401018805,91.0,2018,2018-05-29,6,0,2,7.0,0.0,1.3333333333333333,7.25,0.0,1.5,7.25,0.0,1.5
401018807,91.0,2018,2018-05-31,11,0,4,5.333333333333333,0.0,1.6666666666666667,7.0,0.0,1.6,7.0,0.0,1.6
401018821,91.0,2018,2018-06-07,8,0,2,8.333333333333334,0.0,2.6666666666666665,7.6,0.0,2.0,7.666666666666667,0.0,2.0
401018829,91.0,2018,2018-06-10,4,0,0,8.333333333333334,0.0,2.6666666666666665,7.0,0.0,2.2,7.714285714285714,0.0,2.0
401018832,91.0,2018,2018-06-12,6,0,1,7.666666666666667,0.0,2.0,7.4,0.0,2.0,7.25,0.0,1.75
401018839,91.0,2018,2018-06-15,10,0,2,6.0,0.0,1.0,7.0,0.0,1.8,7.111111111111111,0.0,1.6666666666666667
401018855,91.0,2018,2018-06-22,3,0,1,6.666666666666667,0.0,1.0,7.8,0.0,1.8,7.4,0.0,1.7
401018856,91.0,2018,2018-06-24,10,0,3,6.333333333333333,0.0,1.3333333333333333,6.2,0.0,1.2,6.9,0.0,1.6
401018863,91.0,2018,2018-06-26,9,0,4,7.666666666666667,0.0,2.0,6.6,0.0,1.4,6.8,0.0,1.8
401018869,91.0,2018,2018-06-28,10,0,2,7.333333333333333,0.0,2.6666666666666665,7.6,0.0,2.2,7.5,0.0,2.1
401018879,91.0,2018,2018-07-01,11,0,3,9.666666666666666,0.0,3.0,8.4,0.0,2.4,7.7,0.0,2.1
401018880,91.0,2018,2018-07-03,4,0,2,10.0,0.0,3.0,8.6,0.0,2.6,8.2,0.0,2.2
401018889,91.0,2018,2018-07-06,17,0,3,8.333333333333334,0.0,2.3333333333333335,8.8,0.0,2.8,7.5,0.0,2.0
401018895,91.0,2018,2018-07-08,16,0,3,10.666666666666666,0.0,2.6666666666666665,10.2,0.0,2.8,8.4,0.0,2.1
401018896,91.0,2018,2018-07-10,13,0,3,12.333333333333334,0.0,2.6666666666666665,11.6,0.0,2.6,9.6,0.0,2.4
401018907,91.0,2018,2018-07-14,5,0,1,15.333333333333334,0.0,3.0,12.2,0.0,2.8,10.3,0.0,2.6
401018915,91.0,2018,2018-07-18,6,0,0,11.333333333333334,0.0,2.3333333333333335,11.0,0.0,2.4,9.8,0.0,2.5
401018920,91.0,2018,2018-07-20,17,0,4,8.0,0.0,1.3333333333333333,11.4,0.0,2.0,10.1,0.0,2.4
401018925,91.0,2018,2018-07-22,12,0,1,9.333333333333334,0.0,1.6666666666666667,11.4,0.0,2.2,10.8,0.0,2.5
401018930,91.0,2018,2018-07-24,11,0,4,11.666666666666666,0.0,1.6666666666666667,10.6,0.0,1.8,11.1,0.0,2.2
401066195,91.0,2018,2018-07-28,5,0,1,13.333333333333334,0.0,3.0,10.2,0.0,2.0,11.2,0.0,2.4
401018936,91.0,2018,2018-07-31,5,0,2,9.333333333333334,0.0,2.0,10.2,0.0,2.0,10.6,0.0,2.2
401018943,91.0,2018,2018-08-03,14,0,3,7.0,0.0,2.3333333333333335,10.0,0.0,2.4,10.7,0.0,2.2
401018949,91.0,2018,2018-08-06,10,0,2,8.0,0.0,2.0,9.4,0.0,2.2,10.4,0.0,2.2
401018951,91.0,2018,2018-08-07,16,0,5,9.666666666666666,0.0,2.3333333333333335,9.0,0.0,2.4,9.8,0.0,2.1
401018967,91.0,2018,2018-08-12,9,0,1,13.333333333333334,0.0,3.3333333333333335,10.0,0.0,2.6,10.1,0.0,2.3
401018977,91.0,2018,2018-08-17,13,0,2,11.666666666666666,0.0,2.6666666666666665,10.8,0.0,2.6,10.5,0.0,2.3
401074457,91.0,2018,2018-08-26,10,0,2,12.666666666666666,0.0,2.6666666666666665,12.4,0.0,2.6,11.2,0.0,2.5
401074458,91.0,2018,2018-08-28,17,0,3,10.666666666666666,0.0,1.6666666666666667,11.6,0.0,2.4,10.5,0.0,2.3
401074461,91.0,2018,2018-08-31,0,0,0,13.333333333333334,0.0,2.3333333333333335,13.0,0.0,2.6,11.0,0.0,2.5
401074463,91.0,2018,2018-09-02,6,0,2,9.0,0.0,1.6666666666666667,9.8,0.0,1.6,9.9,0.0,2.1
401074464,91.0,2018,2018-09-04,21,0,4,7.666666666666667,0.0,1.6666666666666667,9.2,0.0,1.8,10.0,0.0,2.2
401079693,91.0,2018,2018-09-07,4,0,0,9.0,0.0,2.0,10.8,0.0,2.2,11.6,0.0,2.4
401079694,91.0,2018,2018-09-09,8,0,1,10.333333333333334,0.0,2.0,9.6,0.0,1.8,10.6,0.0,2.1
401079695,91.0,2018,2018-09-12,8,0,3,11.0,0.0,1.6666666666666667,7.8,0.0,1.4,10.4,0.0,2.0
401230733,91.0,2020,2020-07-25,11,0,2,6.666666666666667,0.0,1.3333333333333333,9.4,0.0,2.0,9.6,0.0,1.8
401230466,91.0,2020,2020-07-28,16,0,4,9.0,0.0,2.0,10.4,0.0,2.0,9.8,0.0,1.9
401230470,91.0,2020,2020-07-30,5,0,1,11.666666666666666,0.0,3.0,9.4,0.0,2.0,10.1,0.0,2.1
401230788,91.0,2020,2020-08-12,9,0,3,10.666666666666666,0.0,2.3333333333333335,9.6,0.0,2.2,9.6,0.0,2.0
401230793,91.0,2020,2020-08-14,7,0,2,10.0,0.0,2.6666666666666665,9.8,0.0,2.6,8.8,0.0,2.0
401230821,91.0,2020,2020-08-16,13,0,4,7.0,0.0,2.0,9.6,0.0,2.4,9.5,0.0,2.2
401230825,91.0,2020,2020-08-18,10,0,2,9.666666666666666,0.0,3.0,10.0,0.0,2.8,10.2,0.0,2.4
401230852,91.0,2020,2020-09-02,9,0,2,10.0,0.0,2.6666666666666665,8.8,0.0,2.4,9.1,0.0,2.2
401230813,91.0,2020,2020-09-04,10,0,3,10.666666666666666,0.0,2.6666666666666665,9.6,0.0,2.6,9.6,0.0,2.4
401230857,91.0,2020,2020-09-06,8,0,3,9.666666666666666,0.0,2.3333333333333335,9.8,0.0,2.6,9.8,0.0,2.6
401230816,91.0,2020,2020-09-09,10,0,2,9.0,0.0,2.6666666666666665,10.0,0.0,2.8,9.8,0.0,2.6
401244175,91.0,2020,2020-09-22,11,0,3,9.333333333333334,0.0,2.6666666666666665,9.4,0.0,2.4,9.7,0.0,2.6
401244178,91.0,2020,2020-09-24,7,0,1,9.666666666666666,0.0,2.6666666666666665,9.6,0.0,2.6,9.2,0.0,2.5
401244180,91.0,2020,2020-09-27,16,0,5,9.333333333333334,0.0,2.0,9.2,0.0,2.4,9.4,0.0,2.5
401244183,91.0,2020,2020-10-02,2,0,0,11.333333333333334,0.0,3.0,10.4,0.0,2.8,10.1,0.0,2.7
401244184,91.0,2020,2020-10-04,16,0,4,8.333333333333334,0.0,2.0,9.2,0.0,2.2,9.6,0.0,2.5
401244185,91.0,2020,2020-10-06,5,0,0,11.333333333333334,0.0,3.0,10.4,0.0,2.6,9.9,0.0,2.5
401320570,91.0,2021,2021-05-15,11,0,3,7.666666666666667,0.0,1.3333333333333333,9.2,0.0,2.0,9.4,0.0,2.3
401320575,91.0,2021,2021-05-18,0,0,0,10.666666666666666,0.0,2.3333333333333335,10.0,0.0,2.4,9.6,0.0,2.4
401320578,91.0,2021,2021-05-20,21,0,5,5.333333333333333,0.0,1.0,6.8,0.0,1.4,8.6,0.0,2.1
401320583,91.0,2021,2021-05-22,6,0,1,10.666666666666666,0.0,2.6666666666666665,10.6,0.0,2.4,9.9,0.0,2.3
401320590,91.0,2021,2021-05-25,21,0,4,9.0,0.0,2.0,8.6,0.0,1.8,9.5,0.0,2.2
401320595,91.0,2021,2021-05-28,11,0,2,16.0,0.0,3.3333333333333335,11.8,0.0,2.6,10.5,0.0,2.3
401320605,91.0,2021,2021-06-01,12,0,2,12.666666666666666,0.0,2.3333333333333335,11.8,0.0,2.4,10.9,0.0,2.4
401320610,91.0,2021,2021-06-04,5,0,1,14.666666666666666,0.0,2.6666666666666665,14.2,0.0,2.8,10.5,0.0,2.1
401320615,91.0,2021,2021-06-06,13,0,3,9.333333333333334,0.0,1.6666666666666667,11.0,0.0,2.0,10.8,0.0,2.2
401320617,91.0,2021,2021-06-09,11,0,3,10.0,0.0,2.0,12.4,0.0,2.4,10.5,0.0,2.1
401320621,91.0,2021,2021-06-11,6,0,2,9.666666666666666,0.0,2.3333333333333335,10.4,0.0,2.2,11.1,0.0,2.4
401320625,91.0,2021,2021-06-13,13,0,3,10.0,0.0,2.6666666666666665,9.4,0.0,2.2,10.6,0.0,2.3
401320629,91.0,2021,2021-06-15,17,0,3,10.0,0.0,2.6666666666666665,9.6,0.0,2.4,11.9,0.0,2.6
401320633,91.0,2021,2021-06-17,13,0,4,12.0,0.0,2.6666666666666665,12.0,0.0,2.8,11.5,0.0,2.4
401320645,91.0,2021,2021-06-22,7,0,2,14.333333333333334,0.0,3.3333333333333335,12.0,0.0,3.0,12.2,0.0,2.7
401320655,91.0,2021,2021-06-27,7,0,1,12.333333333333334,0.0,3.0,11.2,0.0,2.8,10.8,0.0,2.5
401320665,91.0,2021,2021-07-02,15,0,4,9.0,0.0,2.3333333333333335,11.4,0.0,2.6,10.4,0.0,2.4
401320669,91.0,2021,2021-07-04,13,0,3,9.666666666666666,0.0,2.3333333333333335,11.8,0.0,2.8,10.7,0.0,2.6
401320673,91.0,2021,2021-07-07,3,0,1,11.666666666666666,0.0,2.6666666666666665,11.0,0.0,2.8,11.5,0.0,2.8
401320676,91.0,2021,2021-07-09,10,0,2,10.333333333333334,0.0,2.6666666666666665,9.0,0.0,2.2,10.5,0.0,2.6
401320682,91.0,2021,2021-07-11,13,0,3,8.666666666666666,0.0,2.0,9.6,0.0,2.2,10.4,0.0,2.5
401341447,91.0,2021,2021-07-14,4,0,2,8.666666666666666,0.0,2.0,10.8,0.0,2.6,11.1,0.0,2.6
401353913,91.0,2021,2021-08-12,10,0,1,9.0,0.0,2.3333333333333335,8.6,0.0,2.2,10.2,0.0,2.5
401320699,91.0,2021,2021-08-20,10,0,2,9.0,0.0,2.0,8.0,0.0,1.8,9.5,0.0,2.3
401320704,91.0,2021,2021-08-22,8,0,1,8.0,0.0,1.6666666666666667,9.4,0.0,2.0,9.2,0.0,2.1
401320705,91.0,2021,2021-08-24,10,0,2,9.333333333333334,0.0,1.3333333333333333,9.0,0.0,1.8,9.3,0.0,2.0
401320714,91.0,2021,2021-08-27,8,0,2,9.333333333333334,0.0,1.6666666666666667,8.4,0.0,1.6,9.6,0.0,2.1
401320718,91.0,2021,2021-08-29,8,0,2,8.666666666666666,0.0,1.6666666666666667,9.2,0.0,1.6,8.9,0.0,1.9
401320726,91.0,2021,2021-09-02,7,0,1,8.666666666666666,0.0,2.0,8.8,0.0,1.8,8.4,0.0,1.8
401320733,91.0,2021,2021-09-07,14,0,4,7.666666666666667,0.0,1.6666666666666667,8.2,0.0,1.6,8.8,0.0,1.8
401320743,91.0,2021,2021-09-12,3,0,1,9.666666666666666,0.0,2.3333333333333335,9.4,0.0,2.2,9.2,0.0,2.0
401320751,91.0,2021,2021-09-17,3,0,1,8.0,0.0,2.0,8.0,0.0,2.0,8.2,0.0,1.8
401370433,91.0,2021,2021-09-26,16,0,3,6.666666666666667,0.0,2.0,7.0,0.0,1.8,8.1,0.0,1.7
401391653,91.0,2022,2022-05-06,11,0,2,7.333333333333333,0.0,1.6666666666666667,8.6,0.0,2.0,8.7,0.0,1.9
401391657,91.0,2022,2022-05-08,3,0,1,10.0,0.0,2.0,9.4,0.0,2.2,8.8,0.0,1.9
401391663,91.0,2022,2022-05-11,14,0,4,10.0,0.0,2.0,7.2,0.0,1.6,8.3,0.0,1.9
401391667,91.0,2022,2022-05-14,2,0,1,9.333333333333334,0.0,2.3333333333333335,9.4,0.0,2.2,8.7,0.0,2.1
401391677,91.0,2022,2022-05-18,6,0,2,6.333333333333333,0.0,2.0,9.2,0.0,2.2,8.1,0.0,2.0
401391682,91.0,2022,2022-05-20,8,0,2,7.333333333333333,0.0,2.3333333333333335,7.2,0.0,2.0,7.9,0.0,2.0
401391717,91.0,2022,2022-06-05,17,0,6,5.333333333333333,0.0,1.6666666666666667,6.6,0.0,2.0,8.0,0.0,2.1
401391719,91.0,2022,2022-06-07,5,0,2,10.333333333333334,0.0,3.3333333333333335,9.4,0.0,3.0,8.3,0.0,2.3
401391724,91.0,2022,2022-06-10,7,0,2,10.0,0.0,3.3333333333333335,7.6,0.0,2.6,8.5,0.0,2.4
401391729,91.0,2022,2022-06-12,5,0,1,9.666666666666666,0.0,3.3333333333333335,8.6,0.0,2.8,8.9,0.0,2.5
401391738,91.0,2022,2022-06-17,14,0,3,5.666666666666667,0.0,1.6666666666666667,8.4,0.0,2.6,7.8,0.0,2.3
401391741,91.0,2022,2022-06-19,11,0,3,8.666666666666666,0.0,2.0,9.6,0.0,2.8,8.1,0.0,2.4
401391753,91.0,2022,2022-06-23,12,0,4,10.0,0.0,2.3333333333333335,8.4,0.0,2.2,8.9,0.0,2.6
401391757,91.0,2022,2022-06-25,6,0,1,12.333333333333334,0.0,3.3333333333333335,9.8,0.0,2.6,8.7,0.0,2.6
401391767,91.0,2022,2022-06-29,13,0,3,9.666666666666666,0.0,2.6666666666666665,9.6,0.0,2.4,9.1,0.0,2.6
401391771,91.0,2022,2022-07-01,8,0,3,10.333333333333334,0.0,2.6666666666666665,11.2,0.0,2.8,9.8,0.0,2.7
401391774,91.0,2022,2022-07-03,6,0,2,9.0,0.0,2.3333333333333335,10.0,0.0,2.8,9.8,0.0,2.8
401391778,91.0,2022,2022-07-05,2,0,1,9.0,0.0,2.6666666666666665,9.0,0.0,2.6,8.7,0.0,2.4
401455978,91.0,2022,2022-07-10,0,0,0,5.333333333333333,0.0,2.0,7.0,0.0,2.0,8.4,0.0,2.3
401391786,91.0,2022,2022-07-12,6,0,2,2.6666666666666665,0.0,1.0,5.8,0.0,1.8,7.7,0.0,2.1
401391802,91.0,2022,2022-07-17,0,0,0,2.6666666666666665,0.0,1.0,4.4,0.0,1.6,7.8,0.0,2.2
401391806,91.0,2022,2022-07-20,9,0,1,2.0,0.0,0.6666666666666666,2.8,0.0,1.0,6.4,0.0,1.9
401391812,91.0,2022,2022-07-22,2,0,1,5.0,0.0,1.0,3.4,0.0,0.8,6.2,0.0,1.7
401391816,91.0,2022,2022-07-24,3,0,1,3.6666666666666665,0.0,0.6666666666666666,3.4,0.0,0.8,5.2,0.0,1.4
401391819,91.0,2022,2022-07-28,14,0,3,4.666666666666667,0.0,1.0,4.0,0.0,1.0,4.9,0.0,1.4
401391824,91.0,2022,2022-07-30,4,0,2,6.333333333333333,0.0,1.6666666666666667,5.6,0.0,1.2,5.0,0.0,1.4
401391829,91.0,2022,2022-07-31,12,0,3,7.0,0.0,2.0,6.4,0.0,1.6,4.6,0.0,1.3
401391837,91.0,2022,2022-08-03,13,0,3,10.0,0.0,2.6666666666666665,7.0,0.0,2.0,5.2,0.0,1.4
401391846,91.0,2022,2022-08-07,9,0,3,9.666666666666666,0.0,2.6666666666666665,9.2,0.0,2.4,6.3,0.0,1.6
401391849,91.0,2022,2022-08-09,10,0,4,11.333333333333334,0.0,3.0,10.4,0.0,2.8,7.2,0.0,1.9
401391858,91.0,2022,2022-08-12,4,0,0,10.666666666666666,0.0,3.3333333333333335,9.6,0.0,3.0,7.6,0.0,2.1
401391864,91.0,2022,2022-08-14,6,0,1,7.666666666666667,0.0,2.3333333333333335,9.6,0.0,2.6,8.0,0.0,2.1
401455650,91.0,2022,2022-08-18,10,0,3,6.666666666666667,0.0,1.6666666666666667,8.4,0.0,2.2,7.7,0.0,2.1
401455654,91.0,2022,2022-08-21,18,0,3,6.666666666666667,0.0,1.3333333333333333,7.8,0.0,2.2,8.5,0.0,2.3
401455660,91.0,2022,2022-08-28,2,0,1,11.333333333333334,0.0,2.3333333333333335,9.6,0.0,2.2,10.0,0.0,2.5
401455674,91.0,2022,2022-08-31,6,0,1,10.0,0.0,2.3333333333333335,8.0,0.0,1.6,8.8,0.0,2.3
401455676,91.0,2022,2022-09-04,17,0,5,8.666666666666666,0.0,1.6666666666666667,8.4,0.0,1.8,9.0,0.0,2.2
401455678,91.0,2022,2022-09-06,8,0,2,8.333333333333334,0.0,2.3333333333333335,10.6,0.0,2.6,9.5,0.0,2.4
401391794,313.0,2022,2022-07-14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401391827,313.0,2022,2022-07-31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401018792,545.0,2018,2018-05-23,3,0,1,11.0,0.0,2.0,11.0,0.0,2.0,11.0,0.0,2.0
401018796,545.0,2018,2018-05-25,0,0,0,7.0,0.0,1.5,7.0,0.0,1.5,7.0,0.0,1.5
401018800,545.0,2018,2018-05-27,6,0,3,4.666666666666667,0.0,1.0,4.666666666666667,0.0,1.0,4.666666666666667,0.0,1.0
401018803,545.0,2018,2018-05-29,7,0,2,3.0,0.0,1.3333333333333333,5.0,0.0,1.5,5.0,0.0,1.5
401018808,545.0,2018,2018-06-01,4,0,1,4.333333333333333,0.0,1.6666666666666667,5.4,0.0,1.6,5.4,0.0,1.6
401018815,545.0,2018,2018-06-03,0,0,0,5.666666666666667,0.0,2.0,4.0,0.0,1.4,5.166666666666667,0.0,1.5
401018820,545.0,2018,2018-06-07,4,0,1,3.6666666666666665,0.0,1.0,3.4,0.0,1.2,4.428571428571429,0.0,1.2857142857142858
401018825,545.0,2018,2018-06-09,0,0,0,2.6666666666666665,0.0,0.6666666666666666,4.2,0.0,1.4,4.375,0.0,1.25
401018841,545.0,2018,2018-06-16,4,0,1,1.3333333333333333,0.0,0.3333333333333333,3.0,0.0,0.8,3.888888888888889,0.0,1.1111111111111112
401018847,545.0,2018,2018-06-19,2,0,0,2.6666666666666665,0.0,0.6666666666666666,2.4,0.0,0.6,3.9,0.0,1.1
401018854,545.0,2018,2018-06-22,13,0,1,2.0,0.0,0.3333333333333333,2.0,0.0,0.4,3.0,0.0,0.9
401018859,545.0,2018,2018-06-24,4,0,0,6.333333333333333,0.0,0.6666666666666666,4.6,0.0,0.6,4.0,0.0,0.9
401018863,545.0,2018,2018-06-26,4,0,0,6.333333333333333,0.0,0.3333333333333333,4.6,0.0,0.4,4.4,0.0,0.9
401018872,545.0,2018,2018-06-29,5,0,2,7.0,0.0,0.3333333333333333,5.4,0.0,0.4,4.2,0.0,0.6
401018875,545.0,2018,2018-07-01,0,0,0,4.333333333333333,0.0,0.6666666666666666,5.6,0.0,0.6,4.0,0.0,0.6
401018882,545.0,2018,2018-07-03,2,0,1,3.0,0.0,0.6666666666666666,5.2,0.0,0.6,3.6,0.0,0.5
401018886,545.0,2018,2018-07-05,5,0,2,2.3333333333333335,0.0,1.0,3.0,0.0,0.6,3.8,0.0,0.6
401018891,545.0,2018,2018-07-07,0,0,0,2.3333333333333335,0.0,1.0,3.2,0.0,1.0,3.9,0.0,0.7
401018901,545.0,2018,2018-07-11,2,0,1,2.3333333333333335,0.0,1.0,2.4,0.0,1.0,3.9,0.0,0.7
401018906,545.0,2018,2018-07-13,15,0,3,2.3333333333333335,0.0,1.0,1.8,0.0,0.8,3.7,0.0,0.7
401018912,545.0,2018,2018-07-15,8,0,3,5.666666666666667,0.0,1.3333333333333333,4.8,0.0,1.4,5.0,0.0,1.0
401018916,545.0,2018,2018-07-18,2,0,0,8.333333333333334,0.0,2.3333333333333335,6.0,0.0,1.8,4.5,0.0,1.2
401018924,545.0,2018,2018-07-21,0,0,0,8.333333333333334,0.0,2.0,5.4,0.0,1.4,4.3,0.0,1.2
401018931,545.0,2018,2018-07-24,9,0,2,3.3333333333333335,0.0,1.0,5.4,0.0,1.4,3.9,0.0,1.2
401018940,545.0,2018,2018-08-02,0,0,0,3.6666666666666665,0.0,0.6666666666666666,6.8,0.0,1.6,4.3,0.0,1.2
401018943,545.0,2018,2018-08-03,12,0,3,3.0,0.0,0.6666666666666666,3.8,0.0,1.0,4.3,0.0,1.2
401018948,545.0,2018,2018-08-05,0,0,0,7.0,0.0,1.6666666666666667,4.6,0.0,1.0,5.3,0.0,1.4
401018967,545.0,2018,2018-08-12,4,0,1,4.0,0.0,1.0,4.2,0.0,1.0,4.8,0.0,1.2
401018969,545.0,2018,2018-08-14,6,0,2,5.333333333333333,0.0,1.3333333333333333,5.0,0.0,1.2,5.2,0.0,1.3
401018973,545.0,2018,2018-08-17,6,0,2,3.3333333333333335,0.0,1.0,4.4,0.0,1.2,5.6,0.0,1.4
401018984,545.0,2018,2018-08-19,7,0,1,5.333333333333333,0.0,1.6666666666666667,5.6,0.0,1.6,4.7,0.0,1.3
401074454,545.0,2018,2018-08-21,9,0,2,6.333333333333333,0.0,1.6666666666666667,4.6,0.0,1.2,4.6,0.0,1.1
401018792,571.0,2018,2018-05-23,5,0,1,11.0,0.0,5.0,11.0,0.0,5.0,11.0,0.0,5.0
401018796,571.0,2018,2018-05-25,2,0,1,8.0,0.0,3.0,8.0,0.0,3.0,8.0,0.0,3.0
401018800,571.0,2018,2018-05-27,5,0,1,6.0,0.0,2.3333333333333335,6.0,0.0,2.3333333333333335,6.0,0.0,2.3333333333333335
401018803,571.0,2018,2018-05-29,7,0,3,4.0,0.0,1.0,5.75,0.0,2.0,5.75,0.0,2.0
401018808,571.0,2018,2018-06-01,8,0,3,4.666666666666667,0.0,1.6666666666666667,6.0,0.0,2.2,6.0,0.0,2.2
401018815,571.0,2018,2018-06-03,2,0,1,6.666666666666667,0.0,2.3333333333333335,5.4,0.0,1.8,6.333333333333333,0.0,2.3333333333333335
401018820,571.0,2018,2018-06-07,3,0,1,5.666666666666667,0.0,2.3333333333333335,4.8,0.0,1.8,5.714285714285714,0.0,2.142857142857143
401018825,571.0,2018,2018-06-09,3,0,1,4.333333333333333,0.0,1.6666666666666667,5.0,0.0,1.8,5.375,0.0,2.0
401018841,571.0,2018,2018-06-16,7,0,2,2.6666666666666665,0.0,1.0,4.6,0.0,1.8,5.111111111111111,0.0,1.8888888888888888
401018847,571.0,2018,2018-06-19,6,0,3,4.333333333333333,0.0,1.3333333333333333,4.6,0.0,1.6,5.3,0.0,1.9
401018854,571.0,2018,2018-06-22,7,0,3,5.333333333333333,0.0,2.0,4.2,0.0,1.6,4.8,0.0,1.7
401018859,571.0,2018,2018-06-24,11,0,4,6.666666666666667,0.0,2.6666666666666665,5.2,0.0,2.0,5.0,0.0,1.9
401018863,571.0,2018,2018-06-26,6,0,3,8.0,0.0,3.3333333333333335,6.8,0.0,2.6,5.9,0.0,2.2
401018872,571.0,2018,2018-06-29,6,0,3,8.0,0.0,3.3333333333333335,7.4,0.0,3.0,6.0,0.0,2.4
401018875,571.0,2018,2018-07-01,5,0,2,7.666666666666667,0.0,3.3333333333333335,7.2,0.0,3.2,5.9,0.0,2.4
401018882,571.0,2018,2018-07-03,10,0,3,5.666666666666667,0.0,2.6666666666666665,7.0,0.0,3.0,5.6,0.0,2.3
401018886,571.0,2018,2018-07-05,15,0,5,7.0,0.0,2.6666666666666665,7.6,0.0,3.0,6.4,0.0,2.5
401018891,571.0,2018,2018-07-07,2,0,1,10.0,0.0,3.3333333333333335,8.4,0.0,3.2,7.6,0.0,2.9
401018916,571.0,2018,2018-07-18,0,0,0,9.0,0.0,3.0,7.6,0.0,2.8,7.5,0.0,2.9
401018924,571.0,2018,2018-07-21,4,0,1,5.666666666666667,0.0,2.0,6.4,0.0,2.2,6.8,0.0,2.7
401018931,571.0,2018,2018-07-24,4,0,1,2.0,0.0,0.6666666666666666,6.2,0.0,2.0,6.6,0.0,2.5
401066195,571.0,2018,2018-07-28,4,0,1,2.6666666666666665,0.0,0.6666666666666666,5.0,0.0,1.6,6.3,0.0,2.3
401018940,571.0,2018,2018-08-02,6,0,2,4.0,0.0,1.0,2.8,0.0,0.8,5.6,0.0,2.0
401018943,571.0,2018,2018-08-03,11,0,2,4.666666666666667,0.0,1.3333333333333333,3.6,0.0,1.0,5.6,0.0,1.9
401018948,571.0,2018,2018-08-05,0,0,0,7.0,0.0,1.6666666666666667,5.8,0.0,1.4,6.1,0.0,1.8
401018789,581.0,2018,2018-05-22,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401018794,581.0,2018,2018-05-24,6,0,2,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0
401018801,581.0,2018,2018-05-27,0,0,0,3.3333333333333335,0.0,1.3333333333333333,3.3333333333333335,0.0,1.3333333333333333,3.3333333333333335,0.0,1.3333333333333333
401018815,581.0,2018,2018-06-03,8,0,2,3.3333333333333335,0.0,1.3333333333333333,2.5,0.0,1.0,2.5,0.0,1.0
401018821,581.0,2018,2018-06-07,2,0,0,4.666666666666667,0.0,1.3333333333333333,3.6,0.0,1.2,3.6,0.0,1.2
401018827,581.0,2018,2018-06-10,0,0,0,3.3333333333333335,0.0,0.6666666666666666,4.0,0.0,1.2,3.3333333333333335,0.0,1.0
401018833,581.0,2018,2018-06-12,6,0,3,3.3333333333333335,0.0,0.6666666666666666,3.2,0.0,0.8,2.857142857142857,0.0,0.8571428571428571
401018837,581.0,2018,2018-06-15,8,0,4,2.6666666666666665,0.0,1.0,3.2,0.0,1.0,3.25,0.0,1.125
401018843,581.0,2018,2018-06-17,4,0,1,4.666666666666667,0.0,2.3333333333333335,4.8,0.0,1.8,3.7777777777777777,0.0,1.4444444444444444
401018849,581.0,2018,2018-06-19,0,0,0,6.0,0.0,2.6666666666666665,4.0,0.0,1.6,3.8,0.0,1.4
401018851,581.0,2018,2018-06-22,2,0,1,4.0,0.0,1.6666666666666667,3.6,0.0,1.6,3.8,0.0,1.4
401018857,581.0,2018,2018-06-24,0,0,0,2.0,0.0,0.6666666666666666,4.0,0.0,1.8,3.6,0.0,1.3
401018864,581.0,2018,2018-06-26,6,0,1,0.6666666666666666,0.0,0.3333333333333333,2.8,0.0,1.2,3.0,0.0,1.1
